"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"04","North Carolina","NC","elonmusk chuckcallesto kasparov63 zelinski  dragging  world  war block  access   internet lol",0,0,0,1,0,0,0,0,1,0
"04","Idaho","ID","rt elonmusk zelenskyyua  still  much support ukraine   convinced  massive escalation   war will cause great harm …",0,0,0,2,0,0,0,1,2,0
"04","Arizona","AZ","rt elonmusk kasparov63  gave starlinks  ukraine amp lost 80m     putting spacex amp   serious risk  russian c…",0,1,0,1,0,1,0,0,2,0
"04","California","CA","rt margogontar    kyiv ukraine  friends  killed wounded  left home   none   russia  elon musk  keep…",0,0,0,0,0,0,0,0,0,0
"04","Oregon","OR","rt davepell elon   guy ’s always sure ’s right even  topics  knows nothing    thing worse   sharing  n…",0,0,0,1,0,1,0,0,1,0
"04","Texas","TX","rt onetoblowon right   belongs   knees sucking  big black dick httpstcoet1meai4q2",0,0,0,0,0,1,0,0,1,0
"04","Florida","FL","elonmusk zelenskyyua zelensky   monster don’t  fooled  ",0,0,0,1,0,0,0,1,1,1
"04","Texas","TX","rt cokedupoptions elon musk weighing   russiaukraine since    expert  failed takeover attempts",0,0,0,0,0,0,0,1,0,1
"04","Maryland","MD","jeff424v walshfreedom tuckercarlson elonmusk oh yes  sure",0,0,0,0,0,0,0,0,0,0
"04","Texas","TX","rt iaponomarenko people  elon musk simply said something stupid  twitter regarding  thing    little idea  
 failed sh…",0,0,0,0,0,0,0,0,1,0
"04","Kansas","KS","elonmusk let’s try    will   people  live  kansas  missouri  decide whether ’re… httpstcosfhxreotsq",0,0,0,0,0,0,0,0,0,0
"04","Arizona","AZ","elon mush fits  better  musk  mind   business  keep  nose    countries busine… httpstcoxewenksdid",1,0,1,0,0,0,0,0,1,0
"04","Louisiana","LA","rt elonmusk davidsacks spacex’s   pocket cost  enable amp support starlink  ukraine  80m  far  support  russia  0…",0,0,0,0,0,0,0,1,0,1
"04","Michigan","MI","rt elonmusk zelenskyyua  still  much support ukraine   convinced  massive escalation   war will cause great harm …",0,0,0,2,0,0,0,1,2,0
"04","Texas","TX"," company  ties  elon musk  filed  permission  dump millions  gallons  treated wastewater
httpstconekwr9gua1",0,0,0,0,0,0,0,0,0,1
"04","Tennessee","TN","elonmusk kasparov63 shut  
norespectnogratitude",0,0,0,0,0,0,0,0,0,0
"04","Virginia","VA","elonmusk heres  vote 🖕",1,1,0,0,1,1,1,1,1,1
"04","South Carolina","SC","rt gyaigyimii ’m want messi  go back  barcelona  bad make  go limit  progress  fati   small boys",1,1,1,1,1,1,0,0,2,1
"04","New York","NY","rt janusua elonmusk dear elon musk  citizen   city  mariupol  writing    can provide passport data  necessary unfo…",0,0,0,0,0,0,0,1,0,3
"04","Pennsylvania","PA","joshtpm jack elonmusk  don’t think ’s just   valley",0,0,0,0,0,0,0,1,0,1
"04","Texas","TX","rt melnykandrij elonmusk fuck     diplomatic reply   elonmusk",0,0,0,0,0,0,0,1,0,1
"04","Texas","TX","rt zelenskyyua  elonmusk   like ",0,0,0,0,0,0,0,0,0,0
"04","Maryland","MD","vasteprogramme y6le uaparliament elonmusk  talk like someone   point  ukraine   map  february",0,0,0,0,0,0,0,0,0,1
"04","Texas","TX","rt melnykandrij elonmusk fuck     diplomatic reply   elonmusk",0,0,0,0,0,0,0,1,0,1
"04","Minnesota","MN","elon always shows    touch  really   everything",0,0,0,0,0,0,0,0,0,0
"04","Maryland","MD","rt stanphylcap hey    question

  army  homeinvaders overwhelms elon musks private security force  gangrapes  ste…",1,0,0,1,0,0,0,0,1,1
"04","Tennessee","TN","rt taosecurity  elon musk ends  buying twitter pay attention  russian financing   deal",0,2,0,0,2,0,1,2,0,3
"04","Texas","TX","rt elonmusk slashdot   news remote controlled anal beads sold  everywhere",0,0,0,0,0,0,0,0,1,0
"04","Arizona","AZ","rt elonmusk pontifex war always gives ample reason  vengeance   sides   overcoming  instinct can   peace",1,1,0,1,1,0,0,1,2,2
"04","Ohio","OH","elonmusk zelenskyyua  don’t think elon musk   smart   thinks   google  ",0,0,0,0,0,0,0,1,0,1
