"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"12","Missouri","MO"," seniors headaches can   early warning sign  serious health problems visitingangels seniorcare… httpstcouemsd6w3bx",0,0,0,1,0,0,0,0,0,0
"13","New Jersey","NJ","rt prewarcards    since  last giveaway  heres one  gallaher cigarette box filled  prewar tobacco cards 1910s193…",0,0,0,0,0,0,0,0,2,0
"13","Minnesota","MN","python   main language although    scary name  dont like snakes botproblems",0,0,0,0,0,0,0,0,0,1
"13","Georgia","GA","piperboywilliam  thought  homecoming jawn  da drake card 😳😩 ’m  confused",0,1,0,0,0,0,0,0,0,0
"13","Colorado","CO","studies show  pregnancy    end  runners careers httpstcopywajjoljf",0,0,1,0,0,0,0,1,1,0
"13","New York","NY","rt lucyjford  first 6 words   headline   jumpscare",1,0,0,0,0,0,0,0,1,0
"13","Wisconsin","WI","rt glorillaupdates glorilla turning   “tomorrow 2”  cardi b’s 30th birthday party last night🥳🦍👠httpstcokv9yybuflp",0,2,0,0,1,0,1,0,0,1
"13","North Carolina","NC","cheribeasleync …   … needed  northcarolina‼️

get behind  fine woman 👇👇👇

senatedems 
harrisonjaime… httpstcoczka6tut2v",0,0,0,0,0,0,0,0,0,0
"13","Mississippi","MS","rt natehale carolynkeener54 detective stewart   third mississippi police officer killed   line  duty  far  year  …",0,0,0,1,0,0,0,2,0,2
"13","Florida","FL","  amazing news   proud hgc technologies   partner  nascar  involved  motorsports… httpstcoshianjknlv",0,1,0,0,1,0,0,1,0,2
"13","Florida","FL","rt 365daysof kevin mccarthy   portrait  cowardice fight ",1,0,0,2,0,0,0,0,2,0
"13","Michigan","MI","rt carrytheload dear michiganders  prop 3   allow  abortion right   birth     lie  

dont let republicans fool…",1,1,3,2,1,2,0,1,3,3
"13","Missouri","MO","rt piper4missouri  don’t know   right    arms   word abortion   two miscarriages   occasions  doctor…",0,0,1,1,0,1,0,3,1,3
"13","Wisconsin","WI","rt iseb xvtober day 11 → devotion

’s hard  think   moment filled   devotion  ignis   cartanica mines  …",0,0,0,0,0,0,0,0,0,0
"13","Florida","FL","rt merrillhagan   friends  work  animation things may  choppy now  maybe  bit scary  sites  fans    work …",0,0,0,0,0,0,0,0,0,0
"13","Virginia","VA","rt carolleonnig    big deal    httpstconjkp4cacmq",0,1,0,0,1,0,1,1,0,1
"13","Missouri","MO","nickquinlan9  democrats    hold office understand  political cartoon  especially  one   ge… httpstcogvizegnv5z",0,0,0,0,0,0,0,0,0,0
"13","Florida","FL","rt erictopol let   perfectly clear   evidence  myocarditis  mrna vaccines
1    notable increased incidence…",0,0,0,0,1,0,0,1,0,1
"13","Arkansas","AR","jandjrowe jameslaver1959 jeffieboy74 ksorbs careful youre going  break  fragile little minds   facts  knowledge",0,0,0,1,0,1,1,1,1,3
"13","Maine","ME","rt usancarr  scares  sht    
facebook  meta     trusted
companies   use workplace  microsofts ap…",0,0,0,0,0,0,0,0,0,0
"13","Georgia","GA","rolandotr  literally got ghost cars making pit stops   pack stopping   race track  10 laps   time lol",0,2,0,1,0,0,0,0,0,0
"13","Maryland","MD","rt cynthiaharless1 mitt romney  publicly said  wants  sunsetabolish social security amp medicare

   majority  seniors onl…",0,0,0,0,1,0,0,1,0,1
"13","California","CA","benitoellokito scary af",0,0,0,0,0,0,0,0,0,0
"13","Maryland","MD","thepacketrat nohackme carolsott bruceleland “ wife   torn ”",0,0,0,0,0,0,0,0,1,0
"13","New Jersey","NJ","lavernspicer walmart  getting strict  people    scanning everything   cart  self checkout",0,0,0,0,0,0,0,0,0,0
"13","Oregon","OR","rt tristansnell  can recover   stroke

 cant recover    puppykilling fakepillpushing carpetbagging cruditém…",0,0,0,1,0,1,0,0,1,0
"13","Utah","UT","rt occupydemocrats breaking  cop   fired  shooting  innocent teenager   peacefully eating  hamburger   car …",1,0,0,2,0,0,0,2,1,1
"13","Florida","FL","warner bros discovery  effectively killing cartoon network httpstcornl73qdaiy",1,1,0,1,0,1,0,0,1,1
"13","Massachusetts","MA","check   listing  just found  poshmark barefoot dreams lite knit long cardigan httpstcoqdckjr9u28… httpstcoafhwpmgjed",0,1,0,0,1,0,0,1,0,1
"13","North Carolina","NC","zaffluto simplytazer ill bring  yugioh cardsmats   chips someone else   bring  drinks im  made  money",2,1,1,1,1,1,1,1,1,1
"13","Montana","MT","rt picardtips picard ethics tip  fact   conflict  many sides   imply  every side  merit",1,0,0,1,0,1,0,2,1,2
"13","Florida","FL","rt hobsandiego just announced dont miss alejandro aranda scarypoolparty  129   voodoo room  special guest haiden ticket…",0,0,0,0,1,0,0,0,1,1
"13","California","CA","rt okaysuelai  just wanna get high amp watch scary movies  ",0,1,0,1,0,0,0,0,0,0
"13","California","CA","raise  hand 👋 

  currently  dog cat care visits   morning  late afternoon   need som… httpstco467ok0z7ug",0,0,0,0,0,1,0,0,1,0
"13","Washington","WA","lacarddude 2020 amp 2021 topps chrome formula 1 hobby boxes

2020  2k shipped
2021  550 shipped httpstcozocph27kso",0,0,0,0,1,0,0,1,0,2
"13","Texas","TX","rt mlbnetwork 10x allstar
9x gold glove winner 
4x platinum glove winner 
2x world series champ 💍💍

 look back   19year career …",0,2,0,0,1,0,1,1,0,3
"13","Florida","FL","rt 1djfirstclass jamie foxx  denied entry  cardi b’s birthday party amp made  workers keep   energy   exit httpst…",0,1,0,0,1,1,1,0,1,1
"13","Virginia","VA","cardscachet 60 shipped     surface scratches  nothing major",0,0,0,0,0,0,0,0,0,1
"13","Arkansas","AR","rt icarly harper  available  styling rupaulsdragrace 😉

catch  looks    paramountplus httpstcom9nhepxggm",0,0,0,0,0,0,1,0,0,0
"13","California","CA","rt iamcardib tomorrow 2 glotheofficial  now

httpstcomm1jekp3lt httpstcoqu8cxvjcnz",0,1,0,0,0,0,0,0,0,0
"13","California","CA","rt bandeljnina   fabulous day  sociology  jennifer carlson jdawncarlson  reuben jonathan miller reubenjmiller  announced…",0,0,0,0,0,0,0,0,0,0
"13","California","CA","rt blueberrycvm cardi got maluma twerking   pool 🏝️ httpstcoldsnhh7end",0,0,0,0,0,0,0,0,0,1
"13","Indiana","IN","get   car    go pick  poland  daycare",0,0,0,0,0,0,0,0,0,1
"13","Wisconsin","WI","rt carolynm hey onschoolsafety    value  going  individual schools  boards  negligence  send  kids …",0,0,0,0,0,0,0,0,1,0
"13","Florida","FL"," sad  masked singer isn’t airing tonight   21st birthday 😭robinthicke nicolescherzy jennymccarthy kenjeong themaskedsinger",0,1,0,0,1,0,1,0,0,1
"13","Pennsylvania","PA","just like  pennsylvanians dr oz roots   yankees   primary care doctor   manhattan  additio… httpstcoaxiifhaq6z",0,0,0,0,0,0,0,1,0,2
"13","Maryland","MD","rt andreamccarren can anyone recommend  exterminator please ’m afraid    bat   house bats spooky httpstcoro6rpwjvxz",0,0,0,1,0,0,0,1,1,1
"13","Ohio","OH","rt drjamesolsson  dont care im going  stay     die  will spend every cent    dont care  im homeless peopl…",1,1,1,2,0,2,0,0,2,0
"13","South Dakota","SD","rt cardibarchive cardi b   dirty 30 cabaret birthday party last night httpstco5nytstg2rd",0,1,1,0,1,0,1,0,1,1
"13","Tennessee","TN","watch  run another chapter  visage🚀  scary sound alerts 🪐 💜 socials merch httpstcowcot5gzeth",0,2,0,2,0,0,1,0,0,0
"13","Arkansas","AR","rt essenviews shielded   darkness   night  former president   united states  carrying stolen documents   resid…",2,0,0,1,0,1,0,2,2,2
"13","Georgia","GA","rt finesseeness  careful y’ httpstcopfianlbknc",0,0,0,0,0,0,0,0,0,1
"13","Texas","TX"," devils scared yall  getting  shot thats one way  look  

     situation  put… httpstcoglqb5u67j6",1,0,0,1,0,1,1,0,1,0
"13","California","CA","scottrqi11 othersideam better  sending   ukraine right care   country   fat fuck want  cheeseburger",0,0,1,0,0,1,0,0,1,0
"13","Massachusetts","MA"," mean   care  vile amp jamie lee curtis relationship   …  ’ve  wwhl rhobh",0,0,0,0,0,0,0,0,0,0
"13","New York","NY","rt wolfinsheeps shame  cartoonbrew  spreading panic   decisions  affect real people studios amp jobs   seems lik…",0,0,1,2,0,1,0,1,2,1
"13","California","CA","rt jopajopovna1 ohhhhh ill regret simping    right now  dont care     type httpstcovylzzkr5t4",1,0,1,1,0,2,0,0,2,0
"13","Michigan","MI","fandomnascar devinaltieri alanisnking ya   never gets  gig maybe repping one  old guys    trick 🤔",0,0,0,0,0,0,1,0,1,0
"13","California","CA","   soft girl  different  can cry now  don’t act tough anymore  ask    moments  carry    day",0,0,0,0,0,2,0,1,2,1
"13","Massachusetts","MA","gopleader decade   decade goes    republican party never puts forth  healthcare plan
  … httpstcoxsxymk4liv",0,1,0,0,0,0,0,0,0,0
"13","Oregon","OR","rt carnage45  cant get rampb groups  talented anymore   labels signing girls  instagram instead   church choir",1,1,1,1,2,1,1,2,1,2
"13","Ohio","OH"," just want  house  family      great career",0,1,0,0,0,0,0,0,0,1
"13","Georgia","GA","rt streettacolobby mfviola  italian  short  cardibonara",0,0,0,0,0,0,0,0,0,0
"13","California","CA","rt scarlett4kids activist educators will continue  subvert parents  states   pass adequate parental rights legislation  make…",0,1,1,1,0,1,0,1,1,1
"13","Texas","TX","rt checkbalance7   rick scott’s cpac plan

  care  public education  ss medicare  medicaid 

womens reproductive …",0,2,0,0,1,0,0,0,0,2
"13","Florida","FL","carldickson3 fibellefi thank  carl",0,0,0,0,0,0,0,0,0,0
"13","South Carolina","SC","rt barbarabettis gc stop   enter  win  25 gift card twrpbks western cowboy historicalromance
httpstcoywzui8ltyz https…",0,1,0,0,1,0,1,0,0,1
"13","California","CA","rt miacsosa  hate  ’m   car turnt amp somebody call 🙄 im   studio wtf  want😭",1,0,1,1,0,1,0,0,1,0
"13","Minnesota","MN","annaforflorida brookeclyde81 soitgoes patriottakes orlandopolice carlosgsmith orlandomayor 🌊🌊minnesotas… httpstcom47xa4hro2",0,0,0,0,0,0,0,0,0,0
"13","Illinois","IL","rt lucyjford  first 6 words   headline   jumpscare",1,0,0,0,0,0,0,0,1,0
"13","New Jersey","NJ","rt nicari pull tf  httpstcoteiy2o1uv1 httpstcoyfueyse00e",0,0,0,0,0,0,0,0,0,1
"13","Alabama","AL","rt tariqnasheed bullybrooklyn fbajay darksideadvcate taruscarolina disiztrizzle youtube show jamaicans rhyming  trading bars l…",0,0,0,0,0,0,0,1,0,0
"13","Florida","FL","real heat fans remember carlos arroyo",0,0,0,0,0,0,0,1,0,1
"13","Maryland","MD","rt robroos  joined tuckercarlson  discuss one   greatest scandals   time covid passports  mandates placed millions …",0,1,0,0,0,0,0,0,0,1
"13","Florida","FL","rt bennytheysen52 awesome show   mcarthur scholars 💪🏽🐎🐎 mcarthurchorus mcaatc mcarthurhs  mrpmca  abroomsville httpst…",0,0,0,0,0,0,0,1,0,0
"13","Texas","TX","“ guess   say  expectations  low” said michael

michael  11 years old  went  foster care wh… httpstcoa2pawvu6ja",0,0,0,0,0,0,1,0,0,0
"13","Washington","WA","lukeozcarp azisred2024 ninaturner   applicant   father  golf’s   company’s cfo 

’s… httpstcotatgvbhkg2",0,1,0,0,0,0,0,1,0,0
"13","North Carolina","NC","rt canes jarvy ties  

letsgocanes  unchealthcare httpstcopf9lrsc76t",0,0,0,0,0,0,0,0,0,0
"13","Texas","TX","votebluefordemocracy defundthegqp magarepublicans dont care   one   votethemallout2022",0,0,0,0,0,0,0,0,0,0
"13","Kentucky","KY","rt amylynnstl franklin graham doesnt care   soul  cares   wallet",0,0,0,0,0,0,0,0,0,0
"13","Colorado","CO","rt ruthhhopkins scars caused  residential boarding schools run deep  native families  decades  targeted efforts  governme…",0,0,0,0,0,0,0,0,0,0
"13","South Carolina","SC","rt partitionbeat gen z bullying  like im    increase  carbon footprint  500 say goodbye  prom kiddies",0,0,0,0,0,0,0,0,0,1
"13","Texas","TX","rt suphannahrucker “ guess   say  expectations  low” said michael

michael  11 years old  went  foster care …",0,0,0,0,0,0,1,0,0,0
"13","Texas","TX","rt miliondollameat well  flying cars  2022 

2022 httpstcok2ixfacszk",0,0,0,1,0,0,0,0,0,1
"13","Minnesota","MN","rt timwalz   state  trust women  make   reproductive health care decisions

  watch  access  abortion …",0,1,1,2,1,1,0,1,1,1
"13","Florida","FL","comicartmaster1 studioszade buddylordd  worries     cool  get    stream sometime ",0,0,0,0,0,0,0,0,0,1
"13","California","CA","rt hlslib thanks  prof carol steiker    attended “capital punishment   stand” next event   series  nov 15 h…",1,0,1,1,1,0,0,2,1,1
"13","Texas","TX","musicartspromo aw thank   love  mom  constantly sewing  something     use  walker now bu… httpstcoryaeve1tji",0,0,0,0,1,0,0,1,0,1
"13","Florida","FL","nowplaying blinding lights  weeknd max martin oscar holter abel tesfaye
httpstco6yrly2dwga radio… httpstcomz30pc3gus",0,0,0,0,0,0,0,0,0,1
"13","New York","NY","kellycarlin  gonna lie  initially read funky bowel arrangement   think every bowel arrangement  kinda funky",1,0,1,0,0,1,0,0,1,0
"13","New York","NY","rt galsuburban clearingfog whewlord receipt credit card lists last name  sayle 

may help  digging 
httpstcompszfp8ez6 h…",0,0,0,0,0,0,0,1,0,1
"13","Ohio","OH","omg ’s getting scary",0,0,0,0,0,0,0,0,0,0
"13","Florida","FL","rt 1djfirstclass jamie foxx  denied entry  cardi b’s birthday party amp made  workers keep   energy   exit httpst…",0,1,0,0,1,1,1,0,1,1
"13","Wisconsin","WI","rt nolanbuss34   extremely blessed  announce   will  continuing  academic  athletic career  kansas state university …",0,2,0,0,1,0,0,1,0,5
"13","Georgia","GA","castianos scares  fck outta  lol 😅 forthea",0,0,0,0,0,0,0,0,0,0
