"created_at","state","code","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"14","Minnesota","MN","rt joebiden  much   stake   midterm elections folks httpstco6faoj4nwia",0,0,0,0,0,0,0,0,0,0
"14","New York","NY","rt maxwellfrostfl   walk  stage    first general election debate  discuss issues  important  district 10",0,0,0,0,0,0,0,2,0,3
"14","Connecticut","CT","rt joebiden  much   stake   midterm elections folks httpstco6faoj4nwia",0,0,0,0,0,0,0,0,0,0
"14","New York","NY","allowing election deniers   election officials will cast doubt  election results  

thejusticedept potus whitehouse",0,0,0,1,0,1,0,1,1,0
"14","Pennsylvania","PA","margolischucky libertariandad2 johnpavlovitz  lied   election  months  planned   hand k… httpstcota9wsz39fa",0,0,0,0,0,0,0,0,0,0
"14","Michigan","MI","rt walshfreedom just  reminder donald trump   first president  american history  lost  election  refused  concede ref…",0,0,0,0,0,2,1,1,2,1
"14","Arizona","AZ","loveothers2 january6thcmte ’s  maga  trying  gain power   midterm election  end democracy… httpstco3yrvbigi5u",0,1,0,0,1,0,0,0,0,2
"14","Georgia","GA","rt makeitreyn ’m  picky  hotel selection   travel ’s super important  ",0,0,0,0,0,0,0,1,0,1
"14","Pennsylvania","PA","catwoma24027331 joshshapiropa  better    ❄️  insurrectionist election denier",0,0,0,0,0,0,0,0,0,0
"14","California","CA","rt joebiden  much   stake   midterm elections folks httpstco6faoj4nwia",0,0,0,0,0,0,0,0,0,0
"14","Maine","ME","rt sayitnspinit  come  isnt  2016 election committee   hillary clinton   fbi tried  overturn  2016 election",0,0,0,0,0,0,0,1,1,0
"14","Virginia","VA","rt bridgetofthevin fbi offices switched  showing fox news 247  oann amp newsmax   election  need leadership   …",0,0,0,0,0,0,0,0,0,0
"14","Kansas","KS","rt trapperjohn37 getting close  election time  twitter  purging conservative voices  500 friends lost today    secon…",0,1,0,0,0,1,0,0,1,0
"14","Georgia","GA","rt buschvalentine  november 60  americans will   election denier   ballot   opponent eric schmitt  one  —…",1,2,1,1,0,0,0,1,1,1
"14","Oregon","OR","kayfellowz ’ve   decided   vote    election  live  oregon   considered voting  chr… httpstcox5hl1yg3ye",1,1,0,0,1,1,1,1,1,1
"14","Ohio","OH","rt harrylitman hearing  date surfaces additional evidence  1 trump planned  election  claim victory even   lost  2…",0,1,0,1,1,1,1,1,2,1
"14","South Carolina","SC","rt atrupar “  won fuck      plan  week   2020 election trump tried  execute    result ultimat…",0,2,0,0,0,0,1,0,0,0
"14","Texas","TX","rt mikepompeo instead  begging opec  delay  production cut    election president biden  support drilling  …",1,1,1,1,0,1,0,1,2,2
"14","New Hampshire","NH","rt gregprice11 oh wow  mean democrats   another boring hearing    bad  overturn elections  led  two people…",1,0,1,2,0,1,0,0,4,0
"14","New York","NY","rt kathyhochul reminder lee zeldin voted  certifying  2020 election spread  big lie  opposed  commission  investiga…",2,0,1,1,0,1,0,1,2,0
"14","California","CA","rt tristansnell  november may   last free democratic election  american history vote accordingly",1,1,0,0,1,1,1,1,1,1
